brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,hp,liters
Tesla,Model X Long Range,2019,37000,Gasoline,1-Speed A/T,Gray,Black,0,1,58000.0,518.0,3.5
Subaru,Impreza Premium,2022,10419,Gasoline,Variable,Crystal White Pearl,Black,1,0,24998.0,224.0,2.0
Audi,A8 4.0T,2014,96238,Gasoline,Transmission w/Dual Shift Mode,Black,Black,1,1,22500.0,420.0,4.0
Subaru,Ascent Limited 7-Passenger,2022,12700,Gasoline,CVT Transmission,White,Beige,0,1,38500.0,260.0,2.4
Chevrolet,Avalanche 1500 LT,2007,244000,E85 Flex Fuel,A/T,Gray,Gray,0,1,16900.0,320.0,5.3
Porsche,Cayenne S,2015,124000,Gasoline,8-Speed A/T,White,Beige,0,1,25000.0,420.0,3.6
BMW,335 i,2009,123000,Gasoline,A/T,Purple,Black,0,1,15000.0,300.0,3.0
GMC,Sierra 1500 Limited Elevation,2022,24900,Gasoline,8-Speed A/T,Black,Black,0,1,49900.0,310.0,2.7
Ford,Explorer Sport,2016,95500,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,20000.0,365.0,3.5
Cadillac,Escalade ESV Sport,2021,4283,Gasoline,10-Speed Automatic,Black,Brandy,0,1,99175.0,420.0,6.2
Lexus,LX 570 Three-Row,2021,48300,Gasoline,A/T,White,Red,0,1,82000.0,383.0,5.7
BMW,M3 Base,2008,94000,Gasoline,6-Speed M/T,Gray,Red,0,1,25999.0,414.0,4.0
Nissan,Xterra Pro-4X,2011,183000,Gasoline,A/T,Black,Gray,1,1,12000.0,261.0,4.0
Ford,Fusion Hybrid SE Hybrid,2013,126225,Hybrid,CVT Transmission,Silver,Black,1,1,11500.0,188.0,2.0
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,87892,Gasoline,6-Speed M/T,Gray,Black,0,1,16000.0,210.0,2.0
Cadillac,CTS-V Base,2012,45000,Gasoline,6-Speed A/T,Red,Black,0,1,41500.0,556.0,6.2
Aston,Martin Vantage Base,2022,1023,Gasoline,8-Speed A/T,Blue,Brown,0,1,99175.0,503.0,4.0
Lexus,GX 460 Base,2015,106000,Gasoline,A/T,Black,Beige,0,1,37500.0,301.0,4.6
GMC,Acadia SLT-1,2019,51300,Gasoline,6-Speed A/T,Black,Black,1,1,25500.0,193.0,2.5
Ford,Bronco Sport Big Bend,2021,30176,Gasoline,8-Speed Automatic,Black,Medium Dark Slate,0,1,28979.0,181.0,1.5
Nissan,Titan SV,2021,27598,Gasoline,9-Speed Automatic,Black,Black,0,0,39884.0,400.0,5.6
Volkswagen,Jetta SportWagen SE,2012,107000,Gasoline,A/T,Black,Beige,0,1,9499.0,170.0,2.5
Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500,Gasoline,8-Speed A/T,Black,Black,0,1,65000.0,518.0,5.0
RAM,2500 Laramie,2017,117878,Diesel,Transmission w/Dual Shift Mode,Red,Black,0,1,42000.0,350.0,6.7
Nissan,Murano SL,2010,138700,Gasoline,CVT Transmission,Gray,Black,1,1,7000.0,265.0,3.5
Cadillac,Escalade ESV Base,2009,152068,E85 Flex Fuel,6-Speed A/T,White,Black,1,1,12350.0,403.0,6.2
BMW,428 i xDrive SULEV,2016,77000,Gasoline,Transmission w/Dual Shift Mode,White,Red,1,1,26999.0,240.0,2.0
Ford,Focus RS Base,2017,26000,Gasoline,6-Speed M/T,Gray,Black,0,1,37000.0,350.0,2.3
Lexus,CT 200h Premium,2014,131200,Hybrid,A/T,Brown,Brown,0,1,14000.0,134.0,1.8
Buick,Enclave Leather,2017,83280,Gasoline,6-Speed Automatic,Quicksilver Metallic,Ebony,0,0,20599.0,288.0,3.6
BMW,M3 Base,2015,59000,Gasoline,6-Speed M/T,Gray,Black,0,1,53500.0,425.0,3.0
Volkswagen,Arteon 2.0T SEL R-Line,2020,15500,Gasoline,8-Speed A/T,Silver,Black,0,1,30000.0,268.0,2.0
BMW,X6 xDrive35i,2013,90000,Gasoline,8-Speed A/T,White,Red,0,1,19950.0,300.0,3.0
INFINITI,G35 Base,2006,94000,Gasoline,Transmission w/Dual Shift Mode,White,Gray,1,1,10995.0,280.0,3.5
Hummer,H2 Base,2008,63750,Gasoline,6-Speed A/T,White,Black,1,1,55000.0,393.0,6.2
Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,95500,Gasoline,A/T,Black,Beige,1,1,15990.0,228.0,3.0
Acura,ILX Premium Package,2019,37900,Gasoline,A/T,White,Black,0,1,26000.0,201.0,2.4
Porsche,911 GT3,2015,13250,Gasoline,7-Speed A/T,Brown,Gray,0,1,99175.0,475.0,3.8
RAM,1500 Longhorn,2019,76249,Gasoline,8-Speed Automatic,Diamond Black,Mountain Brown,1,0,40995.0,395.0,5.7
BMW,M3 Base,2001,81000,Gasoline,6-Speed M/T,Blue,Gray,0,1,39000.0,333.0,3.2
Chevrolet,Suburban LT,2022,37806,Gasoline,10-Speed A/T,Black,Black,0,1,60894.0,355.0,5.3
Dodge,Ram 2500 ST,2010,151544,Gasoline,5-Speed A/T,Brown,Gray,1,1,17700.0,355.0,5.7
Chevrolet,Camaro 2SS,2012,60345,Gasoline,6-Speed A/T,Yellow,Black,0,1,26950.0,400.0,6.2
Dodge,Challenger SE,2010,90305,Gasoline,A/T,Gray,Black,0,1,12000.0,250.0,3.5
Jeep,Grand Cherokee L Limited,2022,13275,Gasoline,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,0,0,42599.0,293.0,3.6
Chevrolet,Camaro 2SS,2018,8660,Gasoline,8-Speed A/T,White,Black,0,1,45000.0,455.0,6.2
Ford,F-350 Lariat,2021,28220,Diesel,10-Speed A/T,Silver,Black,0,1,73600.0,475.0,6.7
Ford,F-250 King Ranch,2015,97700,Diesel,6-Speed A/T,Black,–,0,1,39950.0,440.0,6.7
Chevrolet,Corvette Stingray w/3LT,2023,4200,Gasoline,A/T,White,Black,0,1,98000.0,490.0,6.2
Bentley,Continental GT V8 First Edition,2020,27404,Gasoline,Automatic,Dark Sapphire,Linen,0,0,99175.0,552.0,4.0
Lincoln,MKC Reserve,2016,100000,Gasoline,Transmission w/Dual Shift Mode,White,White,0,1,24000.0,240.0,2.0
Ford,Excursion Limited,2001,333361,Diesel,A/T,Black,Beige,1,1,17000.0,250.0,7.3
Land,Rover Discovery SE,2018,63295,Gasoline,8-Speed A/T,Blue,White,0,1,29993.0,340.0,3.0
Land,Rover Defender V8,2022,3000,Gasoline,8-Speed A/T,Black,Black,0,1,96500.0,518.0,5.0
Chevrolet,Silverado 1500 2LT,2014,102604,E85 Flex Fuel,6-Speed A/T,Gray,Gray,0,1,25500.0,355.0,5.3
Mercedes-Benz,AMG G 63 Base,2017,39800,Gasoline,7-Speed A/T,White,Red,0,1,99000.0,563.0,5.5
Ford,F-250 XLT,2019,124000,E85 Flex Fuel,6-Speed A/T,White,Gray,0,1,40100.0,385.0,6.2
Tesla,Model 3 Base,2022,12080,Gasoline,A/T,Black,Black,0,1,36750.0,271.0,3.5
Lexus,LX 570 Three-Row,2018,39300,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,69500.0,383.0,5.7
INFINITI,QX60 Luxe,2019,51000,Gasoline,CVT Transmission,Gray,–,1,1,29000.0,295.0,3.5
Rivian,R1S Adventure Package,2023,250,Gasoline,1-Speed A/T,Green,Black,0,0,97500.0,835.0,3.5
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,67000,Gasoline,8-Speed A/T,Gray,Beige,0,1,35999.0,340.0,3.0
INFINITI,QX60 Base,2014,95400,Gasoline,A/T,White,Beige,0,0,14195.0,265.0,3.5
Hyundai,Sonata GLS,2013,136991,Gasoline,6-Speed A/T,Gray,Gray,0,1,11000.0,198.0,2.4
Toyota,Tundra Limited,2022,3959,Gasoline,10-Speed A/T,Blue,Gray,0,1,55000.0,389.0,3.4
Jeep,Grand Cherokee Limited,2020,47500,Gasoline,A/T,Purple,Black,0,1,31000.0,293.0,3.6
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,176691,Diesel,A/T,White,Beige,1,1,13000.0,325.0,6.0
Tesla,Model 3 Performance,2021,33000,Gasoline,1-Speed A/T,Red,White,0,1,55000.0,455.0,3.5
Mercedes-Benz,CLS-Class CLS 550,2014,34600,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,27500.0,402.0,4.7
RAM,2500 SLT,2014,84500,Gasoline,A/T,Black,Gray,0,1,34000.0,410.0,6.4
Kia,Sorento Hybrid EX,2022,36100,Hybrid,6-Speed A/T,Black,White,0,1,37500.0,227.0,1.6
Hyundai,Genesis 3.8,2015,92225,Gasoline,A/T,Black,Black,1,1,17000.0,311.0,3.8
Jeep,Compass Latitude,2020,17500,Gasoline,9-Speed A/T,Silver,Black,0,1,25695.0,180.0,2.4
Ford,Fusion SE,2011,114323,Gasoline,6-Speed A/T,Black,Black,0,1,6000.0,175.0,2.5
Toyota,FJ Cruiser Base,2014,92000,Gasoline,A/T,Beige,Black,0,1,27500.0,260.0,4.0
BMW,430 Gran Coupe i xDrive,2018,29025,Gasoline,Automatic,Carbon Black Metallic,Black,0,0,29998.0,335.0,2.0
Dodge,Durango SRT 392,2021,17000,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,0,1,65000.0,475.0,6.4
Hyundai,Santa Fe GLS,2015,96476,Gasoline,6-Speed A/T,White,Gray,0,1,13000.0,290.0,3.3
Volkswagen,Atlas 3.6L SEL Premium,2021,36311,Gasoline,8-Speed Automatic,Deep Black Pearl Effect,Titan Black / Quarzit,0,1,39127.0,200.0,3.6
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,56842,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,0,1,35000.0,510.0,5.0
Nissan,Murano SV,2021,23677,Gasoline,Automatic CVT,Sunset Drift Chromaflair,Graphite,0,0,29510.0,287.0,3.5
Buick,Envision Essence,2020,27340,Gasoline,6-Speed Automatic,Summit White,Ebony,0,0,31700.0,281.5,2.5
Chevrolet,Silverado 1500 RST,2020,26177,Gasoline,Automatic,Shadow Gray Metallic,Jet Black,0,0,41986.0,355.0,5.3
Pontiac,Solstice GXP,2009,122348,Gasoline,A/T,Red,Black,1,1,10000.0,260.0,2.0
BMW,640 Gran Coupe i xDrive,2015,98000,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,0,1,22500.0,315.0,3.0
Tesla,Model 3 Standard Range Plus,2019,32300,Gasoline,A/T,Black,Black,0,1,29000.0,271.0,3.5
MINI,Countryman Cooper S,2019,18997,Gasoline,Transmission w/Dual Shift Mode,Red,Black,0,1,26750.0,189.0,2.0
Porsche,Boxster GTS,2016,40350,Gasoline,7-Speed A/T,Gray,Black,0,1,67995.0,330.0,3.4
Ford,Expedition EL King Ranch,2011,156856,E85 Flex Fuel,6-Speed A/T,Black,Brown,0,1,14300.0,310.0,5.4
Bentley,Continental GT GT Speed,2022,1919,Gasoline,8-SPEED A/T,Granite,Porpoise,0,0,99175.0,552.0,6.0
BMW,X5 M Base,2017,61773,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,46000.0,567.0,4.4
Ford,Mustang GT Premium,2011,74500,Gasoline,6-Speed M/T,Black,Black,0,1,22000.0,412.0,5.0
Jeep,Compass Sport,2016,99000,Gasoline,6-Speed A/T,White,Gray,1,1,5000.0,172.0,2.4
INFINITI,G37 Sport,2008,63496,Gasoline,6-Speed M/T,Black,Black,0,1,15000.0,330.0,3.7
Ford,F-150 XLT,2022,18465,Gasoline,10-Speed A/T,Black,Gray,0,1,47500.0,400.0,3.5
Porsche,911 Carrera 4S,2007,42635,Gasoline,Transmission w/Dual Shift Mode,Blue,Blue,0,1,72995.0,355.0,3.8
INFINITI,G35 Base,2005,99000,Gasoline,6-Speed M/T,Silver,Black,0,1,18900.0,298.0,3.5
Chrysler,300C Base,2013,87500,Gasoline,8-Speed A/T,White,Beige,0,1,13750.0,292.0,3.6
Toyota,Camry Solara SLE,2007,138000,Gasoline,5-Speed A/T,White,Beige,0,1,6800.0,210.0,3.3
Lexus,IS 300 Base,2018,70891,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,28995.0,260.0,3.5
Buick,Enclave Essence,2020,55403,Gasoline,9-Speed A/T,Red,Gray,1,1,29444.0,310.0,3.6
BMW,M4 Competition xDrive,2022,3213,Gasoline,8-Speed A/T,Black,Red,0,1,89995.0,503.0,3.0
Pontiac,GTO Base,2005,142314,Gasoline,6-Speed M/T,Red,Red,1,1,21999.0,400.0,6.0
Toyota,FJ Cruiser Base,2013,53000,Gasoline,A/T,Blue,Black,0,1,36740.0,260.0,4.0
Hyundai,Elantra SE,2014,120250,Gasoline,A/T,Blue,Gray,0,1,7500.0,145.0,1.8
Porsche,Macan S,2015,72329,Gasoline,7-Speed A/T,Silver,Black,0,1,29500.0,340.0,3.0
Hummer,H3 Base,2007,153692,Gasoline,4-Speed A/T,Beige,Black,0,1,9995.0,242.0,3.7
Tesla,Model 3 Long Range,2021,32670,Gasoline,A/T,White,Black,0,1,37000.0,271.0,3.5
Ford,Transit-350 Base,2018,235000,Gasoline,A/T,White,Gray,0,0,18000.0,275.0,3.7
Rivian,R1T Launch Edition,2022,8681,Gasoline,A/T,Gray,Black,0,1,82000.0,835.0,3.5
Audi,S4 3.0 Prestige,2012,98400,Gasoline,7-Speed A/T,White,White,0,1,18000.0,333.0,3.0
Toyota,4Runner SR5 Premium,2023,1400,Gasoline,A/T,White,Black,0,1,46500.0,270.0,4.0
Tesla,Model 3 Mid Range,2018,32000,Gasoline,A/T,Black,Black,0,1,29999.0,271.0,3.5
Ford,F-250 Base,1997,92800,Gasoline,4-Speed A/T,White,Gray,0,1,9000.0,210.0,5.8
Mercedes-Benz,G-Class G 550 4MATIC,2021,75151,Gasoline,A/T,Black,Black,0,1,99175.0,416.0,4.0
Subaru,Legacy 2.5 GT spec.B,2008,94000,Gasoline,6-Speed M/T,Gray,Blue,0,1,12500.0,243.0,2.5
Mercedes-Benz,E-Class E 350,2014,67350,Gasoline,7-Speed A/T,Silver,–,1,1,18700.0,302.0,3.5
BMW,M3 Base,2001,66500,Gasoline,6-Speed M/T,Red,Black,0,1,21000.0,333.0,3.2
Mercedes-Benz,C-Class C 250 Sport,2014,70612,Gasoline,7-Speed A/T,White,Beige,0,1,14500.0,201.0,1.8
Toyota,Sienna XLE Limited,2007,112630,Gasoline,5-Speed A/T,Silver,Gray,1,1,11500.0,266.0,3.5
Dodge,Avenger SE,2014,124705,E85 Flex Fuel,A/T,Black,Black,0,1,6499.0,283.0,3.6
BMW,M240 i,2018,61000,Gasoline,6-Speed M/T,Blue,Black,1,1,34000.0,335.0,3.0
RAM,3500 SLT,2017,157272,Diesel,6-Speed A/T,White,Gray,1,1,32999.0,350.0,6.7
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,84000,Gasoline,7-Speed A/T,Blue,Gray,0,1,20399.0,362.0,3.0
Jeep,Gladiator Rubicon,2020,27981,Gasoline,A/T,Red,Black,0,1,47500.0,285.0,3.6
Bentley,Continental GT Base,2009,18000,Gasoline,A/T,Blue,Beige,0,1,63000.0,552.0,6.0
Tesla,Model 3 Long Range,2019,27123,Gasoline,A/T,Red,Black,0,1,38200.0,425.0,3.5
Chevrolet,Corvette Stingray w/2LT,2021,3053,Gasoline,Transmission w/Dual Shift Mode,Silver,Gray,0,1,83900.0,490.0,6.2
Audi,Q5 3.0T Premium Plus,2015,60251,Gasoline,A/T,Black,Black,1,1,19000.0,272.0,3.0
Mazda,MX-5 Miata Club,2021,5093,Gasoline,6-Speed M/T,Gray,Black,0,1,28000.0,181.0,2.0
Bentley,Bentayga W12 Signature,2018,31875,Gasoline,8-Speed A/T,White,Black,0,1,99175.0,600.0,6.0
Mercedes-Benz,S-Class S500,2005,175722,Gasoline,A/T,White,Beige,0,1,7000.0,302.0,5.0
BMW,M6 Base,2015,17900,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,59900.0,560.0,4.4
GMC,Yukon SLT,2015,142792,Gasoline,6-Speed A/T,White,Brown,0,1,22999.0,355.0,5.3
BMW,750 iL,2001,53814,Gasoline,5-Speed A/T,Gray,Gray,0,0,11800.0,326.0,5.4
Toyota,Tundra Limited,2010,89400,Gasoline,A/T,White,Gray,0,1,26900.0,381.0,5.7
Chrysler,300C Base,2007,86000,Gasoline,5-Speed A/T,Gray,Black,0,1,15000.0,340.0,5.7
smart,ForTwo Pure,2008,61595,Gasoline,5-Speed A/T,Blue,Gray,0,1,5000.0,70.0,1.0
Toyota,Tundra SR,2018,74000,E85 Flex Fuel,6-Speed A/T,Beige,Black,1,1,38000.0,381.0,5.7
Hummer,H2 Base,2004,130000,Gasoline,4-Speed A/T,Black,Black,1,1,16500.0,316.0,6.0
BMW,ALPINA B7 Base,2015,86000,Gasoline,8-Speed A/T,Black,White,1,1,29000.0,540.0,4.4
Land,Rover Range Rover Sport Supercharged,2008,140600,Gasoline,6-Speed A/T,Red,Beige,0,1,7500.0,390.0,4.2
Audi,A4 2.0T Tech Premium,2018,27532,Gasoline,7-Speed A/T,Gray,Black,0,1,27900.0,252.0,2.0
Ford,Focus SE,2017,91000,E85 Flex Fuel,6-Speed A/T,Gray,Black,0,1,12500.0,160.0,2.0
Mercedes-Benz,E-Class E 550 4MATIC,2014,63000,Gasoline,7-Speed A/T,Silver,Black,0,1,28500.0,402.0,4.7
Jeep,Wrangler Unlimited 4xe Sahara,2022,10500,Plug-In Hybrid,8-Speed A/T,Green,Beige,0,1,49999.0,375.0,2.0
Mercedes-Benz,M-Class ML 350 4MATIC,2014,75073,E85 Flex Fuel,7-Speed A/T,Gray,Black,0,1,21500.0,302.0,3.5
Jeep,Wrangler Sahara,2008,140000,Gasoline,A/T,Silver,–,1,1,9000.0,202.0,3.8
Mercedes-Benz,A-Class A 220 4MATIC,2019,30300,Gasoline,7-Speed A/T,Silver,Black,0,1,30500.0,188.0,2.0
Chevrolet,Malibu 1LT,2009,139000,Gasoline,A/T,White,Black,0,1,4200.0,169.0,2.4
Hummer,H3 Base,2006,118000,Gasoline,A/T,Gray,Black,0,1,17900.0,220.0,3.5
BMW,i8 Base,2015,51000,Plug-In Hybrid,Transmission w/Dual Shift Mode,Gray,Brown,0,1,53000.0,357.0,1.5
Cadillac,XLR Base,2009,69423,Gasoline,A/T,Red,Beige,0,1,36500.0,320.0,4.6
Lincoln,MKZ Select,2017,52284,Gasoline,6-Speed A/T,Blue,Beige,1,1,12500.0,240.0,2.0
Chevrolet,Silverado 1500 W/T,2006,111228,Gasoline,A/T,Blue,Gray,1,1,4000.0,195.0,4.3
Land,Rover Range Rover Sport HSE,2019,52300,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,49900.0,340.0,3.0
Nissan,Titan SL,2021,95993,Gasoline,9-Speed Automatic,White,Black,0,1,32612.0,287.0,5.6
Kia,Telluride SX,2022,26716,Gasoline,Automatic,Dark Moss,Black,0,0,47541.0,291.0,3.8
Chevrolet,Tahoe RST,2023,39517,Gasoline,10-Speed Automatic,Black,Jet Black,1,0,67190.0,355.0,5.3
Ford,Mustang GT Premium,2019,31600,Gasoline,6-Speed M/T,Blue,Gray,0,1,41000.0,460.0,5.0
BMW,330 i,2017,83298,Gasoline,A/T,Black,Black,0,1,18300.0,248.0,2.0
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,95212,Gasoline,8-Speed A/T,Brown,Beige,0,1,31599.0,340.0,3.0
Porsche,911 Carrera,2010,61600,Gasoline,7-Speed A/T,Black,Black,0,1,51750.0,345.0,3.6
INFINITI,QX56 Base,2011,130921,Gasoline,Transmission Overdrive Switch,White,Beige,0,1,12000.0,400.0,5.6
RAM,2500 Tradesman,2020,41000,Gasoline,8-Speed A/T,White,Gray,0,0,45515.0,410.0,6.4
BMW,840 i xDrive,2024,1500,Gasoline,A/T,Gray,Brown,0,1,90000.0,335.0,3.0
MINI,Clubman Cooper S ALL4,2017,79950,Gasoline,A/T,Blue,Black,0,1,17390.0,189.0,2.0
Cadillac,Escalade ESV Premium Luxury Platinum,2021,31500,Gasoline,A/T,White,Beige,0,1,95000.0,420.0,6.2
Audi,R8 5.2 V10 plus,2017,61000,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,99175.0,610.0,5.2
RAM,2500 Big Horn,2021,45867,Gasoline,Automatic,Billet Silver Metallic Clearcoat,Diesel Gray / Black,0,1,43449.0,410.0,6.4
Porsche,911 Carrera 4,2014,22700,Gasoline,7-Speed M/T,Silver,Black,1,1,85500.0,350.0,3.4
Bentley,Continental GT Base,2009,43000,Gasoline,A/T,Black,Black,0,1,48500.0,552.0,6.0
Toyota,Tundra SR5,2015,99000,Gasoline,6-Speed A/T,Gray,Gray,0,1,27000.0,310.0,4.6
Toyota,4Runner SR5,2006,135000,Gasoline,A/T,White,Gray,0,1,16900.0,236.0,4.0
Cadillac,CTS 2.0L Turbo Luxury,2019,46000,Gasoline,8-Speed A/T,Black,Beige,1,1,29000.0,265.0,2.0
Ford,Focus SE,2014,79615,Gasoline,6-Speed Automatic with Auto-Shift,Black,Charcoal Black,0,1,10995.0,160.0,2.0
BMW,M5 Base,2021,13250,Gasoline,8-Speed Automatic,Alpine White,Aragon Brown,0,0,86900.0,560.0,4.4
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,41200,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,60500.0,380.0,3.0
Cadillac,Escalade ESV Luxury,2016,116500,Gasoline,8-Speed A/T,Black,Brown,1,1,30500.0,420.0,6.2
Acura,NSX Base,1993,75980,Gasoline,A/T,Silver,Black,0,1,90200.0,279.5,3.5
Chevrolet,Corvette Z06,2018,24059,Gasoline,8-Speed A/T,Gray,Black,0,1,87150.0,650.0,6.2
Audi,Q5 2.0T Premium Plus,2015,118500,E85 Flex Fuel,A/T,Silver,Black,1,1,15400.0,220.0,2.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097,Gasoline,Automatic,Frozen Dark Silver Metallic,Black,0,0,99175.0,335.0,4.4
Maserati,Ghibli S Q4,2018,20000,Gasoline,A/T,White,Brown,0,1,43000.0,424.0,3.0
BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,Automatic,Black Sapphire Metallic,Oyster/Black,0,0,30798.0,228.0,2.0
Ford,Expedition Limited,2023,9500,Gasoline,10-Speed A/T,Black,Red,1,1,63500.0,400.0,3.5
Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,A/T,Gray,Gray,1,1,8500.0,265.0,4.0
Subaru,BRZ Limited,2022,10500,Gasoline,Transmission w/Dual Shift Mode,Gray,–,0,1,32500.0,228.0,2.4
Chevrolet,Malibu LT,2018,53100,Gasoline,6-Speed A/T,Red,Black,0,1,17500.0,160.0,1.5
Ford,Focus SEL,2017,80134,E85 Flex Fuel,6-Speed Automatic with Auto-Shift,White,Charcoal Black,0,1,13895.0,325.0,2.0
Nissan,Rogue Sport S,2021,24000,Gasoline,A/T,Gray,Black,0,1,25500.0,141.0,2.0
Volvo,C70 T5,2006,61000,Gasoline,6-Speed M/T,Blue,Beige,0,1,10299.0,218.0,2.5
Lincoln,Nautilus Reserve,2021,19700,Gasoline,A/T,White,Beige,0,1,48000.0,335.0,2.7
Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,7-Speed A/T,White,Brown,1,1,84500.0,469.0,4.0
Ford,Mustang EcoBoost Premium,2017,59500,Gasoline,A/T,Black,Black,1,1,21000.0,310.0,2.3
Ford,Ranger XLT,1999,115402,E85 Flex Fuel,A/T,Gold,Beige,0,1,8000.0,152.0,3.0
GMC,Yukon SLT,2018,85500,Gasoline,A/T,Black,Black,1,1,35899.0,355.0,5.3
RAM,2500 Big Horn,2020,51000,Gasoline,6-Speed A/T,Red,Black,0,1,44900.0,410.0,6.4
Tesla,Model Y Performance,2021,17500,Gasoline,A/T,Gray,White,0,1,45000.0,455.0,3.5
Lexus,ES 350 Base,2011,132000,Gasoline,A/T,Black,Beige,0,1,9999.0,272.0,3.5
Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,Automatic,White,Black,0,0,32798.0,285.0,3.6
Volvo,XC90 T6 Momentum,2018,62000,Gasoline,8-Speed A/T,Silver,Black,0,1,30500.0,316.0,2.0
Porsche,911 R,2016,12454,Gasoline,6-Speed M/T,Purple,Black,0,1,99175.0,500.0,4.0
BMW,M6 Gran Coupe Base,2017,27965,Gasoline,7-Speed A/T,Green,Black,0,1,58000.0,560.0,4.4
Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,A/T,Black,Black,0,0,20500.0,403.0,6.2
BMW,X5 xDrive35i,2018,48000,Gasoline,8-Speed A/T,Black,Black,0,1,32000.0,300.0,3.0
BMW,X5 xDrive40i,2020,5541,Gasoline,Automatic,White,Black,0,0,56598.0,335.0,3.0
Mitsubishi,Outlander SEL,2018,29000,Gasoline,A/T,Red,Beige,0,1,19500.0,166.0,2.4
Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,A/T,White,Gray,1,1,12995.0,310.0,4.7
Subaru,Impreza 2.0i,2015,102242,Gasoline,Manual,Quartz Blue Pearl,Black,1,0,11498.0,152.0,2.0
Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,7-Speed A/T,Black,Black,0,1,79999.0,523.0,6.0
Kia,Sportage LX,2023,13000,Gasoline,A/T,White,Black,0,1,31900.0,187.0,2.5
Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,1,1,69500.0,480.0,3.6
Hummer,H3 Base,2007,137333,Gasoline,4-Speed A/T,Blue,Black,1,1,10000.0,242.0,3.7
Buick,LaCrosse Leather,2014,125559,Gasoline,A/T,White,Beige,1,1,11200.0,304.0,3.6
Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,Automatic,Iridescent Pearl Tricoat,Jet Black,1,1,48889.0,355.0,6.2
Toyota,4Runner SR5,2016,101900,Gasoline,5-Speed A/T,Black,Black,0,1,29000.0,270.0,4.0
Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,6-Speed A/T,Black,Black,1,1,18800.0,420.0,6.2
Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,CVT Transmission,Silver,Beige,1,1,15000.0,175.0,2.5
Tesla,Model 3 Long Range,2018,43000,Gasoline,1-Speed A/T,Red,Black,1,1,30499.0,271.0,3.5
Ford,Expedition EL XLT,2017,182000,Gasoline,A/T,Black,Black,1,1,16500.0,365.0,3.5
Tesla,Model Y Long Range,2022,21404,Gasoline,A/T,White,White,0,1,49500.0,425.0,3.5
Ford,Expedition EL Limited,2017,81000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,27000.0,365.0,3.5
Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,8-Speed Automatic,Satin Steel Metallic,Gideon,0,0,42590.0,355.0,5.3
BMW,X5 xDrive40e,2016,91798,Hybrid,Automatic,Alpine White,Black,0,0,22998.0,335.0,3.0
BMW,335 is,2011,82000,Gasoline,7-Speed A/T,Gray,Black,1,1,20000.0,320.0,3.0
Ford,F-150 XLT,2012,207100,Gasoline,6-Speed A/T,Black,Gray,1,1,15000.0,365.0,3.5
Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,8-Speed A/T,Blue,Black,0,1,99175.0,395.0,3.0
Porsche,Panamera Edition,2016,77945,Gasoline,A/T,Blue,Beige,1,1,30000.0,310.0,3.6
Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,6-Speed Automatic,Aurora Black,Gray,0,0,40599.0,201.0,1.6
BMW,M240 i,2017,37100,Gasoline,8-Speed A/T,White,Black,1,1,26125.0,335.0,3.0
